City,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-1999,PostalCode_2000-2999,PostalCode_3000-3999,PostalCode_4000-4999,PostalCode_5000-5999,PostalCode_6000-6999,PostalCode_7000-7999,PostalCode_8000-8999,PostalCode_9000-9999
Silkeborg,8600,56.170988,9.55337,18995.0,1788.0,159.0,4.0,5.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Viborg,8800,56.453986,9.412985,5350.0,900.0,66.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Viborg,8800,56.450338,9.41401,10475.0,1600.0,135.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Tinglev,6360,54.936156,9.257229,5885.0,950.0,73.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Aalborg,9200,57.02192,9.866815,9150.0,700.0,98.0,4.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Vejle,7100,55.709835,9.537337,9400.0,900.0,94.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0
Holstebro,7500,56.36115,8.620955,8250.0,850.0,97.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
Aarhus,8240,56.203186,10.236367,9998.0,250.0,90.0,4.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Odense,5200,55.396213,10.359915,7200.0,610.0,62.0,2.0,4.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0
Odense,5000,55.387974,10.392263,10150.0,750.0,110.0,4.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
København,2610,55.676824,12.435814,12750.0,900.0,83.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
København,2605,55.656717,12.395842,12125.0,995.0,97.0,4.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Esbjerg,6700,55.470441,8.453117,6300.0,800.0,83.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Fredericia,7000,55.56592,9.760756,4000.0,500.0,57.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
København,2300,55.619827,12.568746,12100.0,800.0,70.0,2.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Kolding,6000,55.489942,9.477488,5540.0,900.0,65.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
Jyderup,4450,55.660081,11.402947,6950.0,1750.0,88.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0
Kolding,6000,55.485399,9.499201,8950.0,1000.0,89.0,3.0,7.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Solrød Strand,2680,55.515115,12.198327,13200.0,1000.0,100.0,5.0,4.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Silkeborg,8600,56.170658,9.552547,13500.0,1600.0,190.0,4.0,2.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.399316,10.403373,6500.0,500.0,45.0,1.0,0.0,Lejlighed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
København,2640,55.648012,12.196237,11900.0,1000.0,96.0,3.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Hals,9370,56.999073,10.304958,4550.0,800.0,65.0,2.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Horsens,8700,55.863461,9.848845,7900.0,900.0,103.0,4.0,2.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Kolding,6000,55.487921,9.479259,9982.0,1170.0,101.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Randers,8920,56.468896,10.023514,3701.0,600.0,57.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Nivå,2990,55.939473,12.504234,13750.0,1000.0,100.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Frederikshavn,9900,57.442794,10.537484,6950.0,2100.0,134.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Randers,8940,56.452433,10.038434,8150.0,250.0,81.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.042379,9.951079,5595.0,500.0,44.0,1.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Ringsted,4100,55.444572,11.789567,8900.0,1150.0,83.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
Odder,8300,55.976974,10.155465,7000.0,600.0,75.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
København,2300,55.619026,12.570707,13700.0,850.0,76.0,3.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Ølstykke,3650,55.781026,12.173249,11100.0,831.0,72.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
Holstebro,7500,56.369638,8.592023,6660.0,823.0,100.0,4.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Aarhus,8000,56.150435,10.197487,7900.0,1000.0,39.0,2.0,-1.0,Lejlighed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Randers,8900,56.464534,10.027405,4700.0,950.0,90.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Holstebro,7500,56.364436,8.618858,5700.0,600.0,98.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
Silkeborg,8600,56.165916,9.540887,3450.0,600.0,41.0,1.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Aarhus,8000,56.13903,10.18795,10800.0,800.0,100.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Vejle,7100,55.71525,9.535424,4850.0,700.0,52.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Aalborg,9000,57.035619,9.913004,8295.0,700.0,77.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.036132,9.94569,5600.0,500.0,55.0,1.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Odense,5230,55.375112,10.383365,2400.0,350.0,25.0,1.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
København,2605,55.660534,12.391375,13300.0,1050.0,97.0,4.0,6.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Ulfborg,6990,56.26608,8.239508,4684.0,700.0,99.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Fredericia,7000,55.564092,9.765218,5700.0,1000.0,90.0,3.0,2.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Kolding,6000,55.48424,9.490495,3880.0,475.0,38.0,1.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
København,1717,55.666903,12.556613,13000.0,800.0,66.0,1.0,0.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0
Esbjerg,6700,55.473536,8.45347,5175.0,600.0,65.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
København,2640,55.6456,12.211169,11100.0,1045.0,86.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2800,55.767842,12.506315,18920.0,1500.0,124.0,4.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Hadsten,8370,56.325407,10.053849,7000.0,200.0,68.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Kolding,6000,55.487373,9.47911,11687.0,1375.0,134.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Korsør,4220,55.33207,11.13716,10680.0,1400.0,175.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,0
Aalborg,9000,57.054558,9.903239,5325.0,800.0,54.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.046135,9.925693,7200.0,500.0,56.0,2.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
København,1052,55.678295,12.59198,32500.0,1000.0,159.0,5.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
Hammel,8450,56.257431,9.867627,6300.0,700.0,71.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Odder,8300,55.978385,10.151374,7690.0,200.0,79.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.407935,10.382962,9695.0,500.0,105.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Silkeborg,8600,56.13795,9.56462,9250.0,0.0,88.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.047005,9.941698,6595.0,600.0,54.0,2.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.049123,9.916752,6195.0,500.0,73.0,2.0,2.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Slagelse,4200,55.416467,11.392775,9600.0,1500.0,79.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0
København,2300,55.640281,12.583101,16150.0,1200.0,116.0,4.0,13.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Kolding,6000,55.481578,9.479825,7680.0,1000.0,90.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Esbjerg,6700,55.473186,8.438069,3200.0,200.0,33.0,1.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Holstebro,7500,56.369013,8.597764,6114.0,1008.0,105.0,5.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Fredericia,7000,55.569956,9.764884,6900.0,700.0,93.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0
Randers,8930,56.4635,10.04463,3300.0,500.0,55.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Vordingborg,4760,55.008448,11.914262,946186.0,143423.0,196.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0
Horsens,8700,55.866417,9.843054,4200.0,700.0,42.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.047741,9.91462,8495.0,550.0,90.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aarhus,8240,56.185107,10.213663,9754.0,889.0,82.0,3.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Horsens,8700,55.863736,9.841463,4900.0,700.0,58.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Randers,8920,56.487263,10.01342,5550.0,700.0,60.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Assens,5610,55.262701,9.908735,7250.0,1300.0,153.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Greve,2670,55.601377,12.307942,13600.0,1200.0,110.0,4.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Kjellerup,8620,56.286613,9.338621,4200.0,950.0,70.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Holstebro,7500,56.360376,8.616654,4000.0,0.0,30.0,1.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Odense,5000,55.396142,10.385082,6092.0,450.0,44.0,1.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.049777,9.919607,14750.0,1200.0,185.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Silkeborg,8600,56.137867,9.56437,11995.0,0.0,137.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Auning,8963,56.411668,10.317698,3800.0,2200.0,80.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Hobro,9500,56.635118,9.800731,4280.0,1197.0,71.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9210,57.013679,9.932228,4650.0,650.0,69.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Horsens,8700,55.868609,9.838916,5478.0,600.0,66.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.399047,10.37756,9000.0,1100.0,102.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0
København,2630,55.647147,12.277585,11960.0,995.0,92.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Bramming,6740,55.46609,8.70248,7712.0,868.0,109.0,4.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Odense,5000,55.40684,10.403054,6482.0,500.0,69.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0
Haderslev,6100,55.253897,9.501034,4200.0,750.0,64.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
København,2860,55.726701,12.476648,14700.0,800.0,102.0,4.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2200,55.694495,12.544194,8840.0,800.0,42.0,1.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Aarhus,8000,56.146003,10.200046,8400.0,900.0,72.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Fredericia,7000,55.567171,9.762503,3950.0,570.0,46.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Horsens,8700,55.852547,9.831481,7287.0,288.0,96.0,3.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9220,57.025503,10.000576,7025.0,575.0,73.0,2.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Vejle,7100,55.712508,9.528655,5175.0,900.0,80.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Herning,7400,56.213932,8.852663,5200.0,700.0,84.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0
Aalborg,9400,57.072641,9.919405,5800.0,600.0,81.0,3.0,3.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Odense,5000,55.404151,10.36807,7200.0,1195.0,98.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0
Fredericia,7000,55.55997,9.755328,974664.0,600.0,93.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0
Aalborg,9000,57.044528,9.948647,5580.0,545.0,65.0,2.0,2.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Fredericia,7000,55.577203,9.763377,5800.0,500.0,64.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0
Aalborg,9000,57.05544,9.892647,5714.0,400.0,59.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Randers,8900,56.462635,10.025707,7250.0,1000.0,134.0,4.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9210,57.021135,9.946433,5931.0,796.0,87.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Slagelse,4200,55.402595,11.35294,7800.0,1000.0,88.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
Horsens,8700,55.870347,9.834185,3999.0,600.0,40.0,1.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Sønderborg,6400,54.915522,9.811151,7900.0,1150.0,99.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Christiansfeld,6070,55.355476,9.479827,8435.0,875.0,106.0,3.0,1.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Aalborg,9000,57.041366,9.942939,7383.0,400.0,68.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aarhus,8000,56.154591,10.191218,8800.0,450.0,51.0,2.0,16.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Toftlund,6520,55.190992,9.06418,5500.0,1000.0,108.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
Birkerød,3460,55.843144,12.433744,13800.0,1000.0,102.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0
Aalborg,9000,57.046604,9.914909,5995.0,700.0,76.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Tinglev,6360,54.936156,9.257229,6530.0,1420.0,84.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Esbjerg,6700,55.47423,8.436573,8500.0,500.0,108.0,4.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
Odder,8300,55.971648,10.148225,8700.0,1200.0,122.0,5.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
København,2730,55.721709,12.430385,11400.0,850.0,75.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2640,55.643065,12.208273,10900.0,725.0,84.0,3.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Kolding,6000,55.484695,9.490721,3880.0,550.0,38.0,1.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
København,2450,55.651287,12.511496,8450.0,550.0,35.0,1.0,3.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0
Viborg,8800,56.44731,9.391186,4400.0,0.0,36.0,1.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Randers,8930,56.464884,10.054227,3895.0,450.0,61.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Dronninglund,9330,57.159367,10.295111,5350.0,1000.0,92.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Greve,2670,55.605852,12.336355,11250.0,1005.0,66.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.044401,9.943333,4967.0,650.0,71.0,2.0,4.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
København,2450,55.651287,12.511496,9906.0,650.0,43.0,2.0,2.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0
København,2300,55.616764,12.56832,15400.0,1000.0,97.0,4.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Esbjerg,6700,55.468578,8.443204,4900.0,650.0,60.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Varde,6800,55.624012,8.487609,7700.0,0.0,100.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Odense,5000,55.389697,10.388734,8002.0,0.0,94.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Esbjerg,6700,55.469319,8.451366,6250.0,725.0,78.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Videbæk,6920,56.090574,8.63172,4500.0,0.0,70.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Fredericia,7000,55.561252,9.764985,4227.0,0.0,40.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Haderslev,6100,55.246649,9.481595,5000.0,900.0,61.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Esbjerg,6700,55.471738,8.438423,6250.0,750.0,80.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
Aalborg,9220,57.031241,9.999505,8050.0,500.0,80.0,3.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
København,2300,55.656333,12.615365,1777623.0,1000.0,116.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.036247,9.936585,7849.0,750.0,72.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
