Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-1999,PostalCode_2000-2999,PostalCode_3000-3999,PostalCode_4000-4999,PostalCode_5000-5999,PostalCode_6000-6999,PostalCode_7000-7999,PostalCode_8000-8999,PostalCode_9000-9999,Floor_-1 to 0,Floor_1-3,Floor_3-8,Floor_9 or above,Distance to Transport Station (km),Distance to Beach (km),Distance to School (km),Distance to Restaurant (km),Distance to Hospital (km),Distance to Mall (km)
55.672706,12.576185,21000.0,1000.0,125.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5709612135169422,2.124661752584776,0.03241112977124515,0.1912611856799699,2.8538111202806906,0.8153904282500118
57.024255,9.899865,3950.0,550.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.237496774509092,42.156138505996125,0.6410391302991303,0.5138807063816269,1.6063031076165948,2.2677854500841126
57.44456,10.528567,3500.0,1150.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7938258106045524,21.28519372507945,0.49356932804927506,0.6449467973486589,0.34240787193222777,32.30140623375932
56.164517,9.542594,5750.0,850.0,66.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.12117034428991111,1.3881086314305855,0.25428045609172156,0.286152135225562,1.188527431680332,32.77392710263075
55.682761,12.455596,12950.0,800.0,86.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0122773228803483,8.111839096041452,0.736542989933618,0.31796003529170164,3.8164137179099806,0.3877026949517007
56.462411,10.030951,4675.0,500.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6923142150392352,22.613558740814316,0.17709491836944566,0.2608086686347101,0.6555818989656182,1.7718352125499672
56.140162,10.18426,7900.0,400.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.8199633735379149,7.098068780221814,0.38172920907865965,0.546092835655982,2.4815248587129735,1.6148857780915569
55.722833,12.580202,34000.0,1650.0,151.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8172170968016031,1.1456508989582703,0.23411941157334348,0.3492890203706979,1.2088451106827782,0.3387188508138305
56.188745,9.510916,10000.0,0.0,135.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.4509329155863764,4.25236174182557,0.5757350569661093,2.310255395723221,3.584304340144209,29.682888335203035
55.646045,12.200939,11900.0,1000.0,86.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.38302689129063344,11.060344319856423,0.21363920824492924,0.4337196296461075,6.529149071097481,4.640055906099074
